id,legacy_id,question,options,answer,type,year,chapter,cluster_assignment,attributes,flags,stats,links,verification_status,metadata,created_at,updated_at
019d5409-ba49-73b9-9928-ac6f36179349,42121abc-ae23-4a2e-9880-4519ddac817f,"{""text"": ""Let $S$ be the set of all complex numbers $z$ satisfying $|z^2 + z + 1| = 1$. Then which of the following statements is/are TRUE?"", ""image_url"": """"}","{""A"": {""text"": ""$\\left| z + \\frac{1}{2} \\right| \\le \\frac{1}{2}$ for all $z \\in S$"", ""image_url"": """"}, ""B"": {""text"": ""$|z| \\le 2$ for all $z \\in S$"", ""image_url"": """"}, ""C"": {""text"": ""$\\left| z + \\frac{1}{2} \\right| \\ge \\frac{1}{2}$ for all $z \\in S$"", ""image_url"": """"}, ""D"": {""text"": ""The set $S$ has exactly four elements"", ""image_url"": """"}}","B, C",PYQ,2020,CMX,CMX-Complex_Analysis,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-18T03:11:04.753775+05:30
019d5409-bc72-77d5-b602-b2d6d17cfc81,e8b87e1b-41b1-4bdf-99fe-f01b0f891cb1,"{""text"": ""With respect to the compounds $\\mathbf{I} - \\mathbf{V}$, choose the correct statement(s):\n\n"", ""image_url"": ""https://lh3.googleusercontent.com/d/1HLNPQBDzfqxdX1CdU8fkmuG_lWvAde8L=w1200""}","{""A"": {""text"": ""The acidity of compound $\\mathbf{I}$ is due to delocalization in the conjugate base"", ""image_url"": """"}, ""B"": {""text"": ""The conjugate base of compound $\\mathbf{IV}$ is aromatic"", ""image_url"": """"}, ""C"": {""text"": ""Compound $\\mathbf{II}$ becomes more acidic, when it has a $-\\text{NO}_2$ substituent"", ""image_url"": """"}, ""D"": {""text"": ""The acidity of compounds follows the order $\\mathbf{I} > \\mathbf{IV} > \\mathbf{V} > \\mathbf{II} > \\mathbf{III}$"", ""image_url"": """"}}","A, B, C",PYQ,2020,OCP,OCP-Organic_Chemistry,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": ""https://imagex.cdn.examgoal.net/1ks5577ez/b77b4e6f-4fde-44f1-8d29-106defd46e56/243651b0-f958-11eb-896d-4d830e0f8af0/file-1ks5577f0.jpeg"", ""legacy_solution"": ""https://imagex.cdn.examgoal.net/1ks559gjy/f6fb3d58-1c5a-4e21-b648-fc41e8d586b8/62e3d9f0-f958-11eb-896d-4d830e0f8af0/file-1ks559gjz.jpeg"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T03:46:46.253899+05:30
019d5409-ba4d-7658-93e0-ac075b14f183,6a949346-5754-41e4-aeca-09660a58d413,"{""text"": ""Shown in the figure is a semicircular metallic strip that has thickness $t$ and resistivity $\\rho$. Its inner radius is $R_1$ and outer radius is $R_2$. If a voltage $V_0$ is applied between its two ends, a current $I$ flows in it. In addition, it is observed that a transverse voltage $\\Delta V$ develops between its inner and outer surfaces due to purely kinetic effects of moving electrons (ignore any role of the magnetic field due to the current). Then (figure is schematic and not drawn to scale):"", ""image_url"": ""https://lh3.googleusercontent.com/d/1pm58MIKftb5bBEV-o1SZ6N75d531IuDO=w1200""}","{""A"": {""text"": ""$I = \\frac{V_0 t}{\\pi \\rho} \\ln \\left( \\frac{R_2}{R_1} \\right)$"", ""image_url"": """"}, ""B"": {""text"": ""the outer surface is at a higher voltage than the inner surface"", ""image_url"": """"}, ""C"": {""text"": ""the outer surface is at a lower voltage than the inner surface"", ""image_url"": """"}, ""D"": {""text"": ""$\\Delta V \\propto I^2$"", ""image_url"": """"}}","A, C, D",PYQ,2020,CRE,CRE-DC_Circuits,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": ""https://imagex.cdn.examgoal.net/1ksn79zry/8b278776-a27f-4a2e-80b8-eb8179dfe4ea/5faf97e0-0346-11ec-aa1c-d9fff7d3eb63/file-1ksn79zrz.jpeg"", ""legacy_solution"": ""https://imagex.cdn.examgoal.net/1ks6fz6wt/bd214b96-111b-465d-96b7-f9dc82af22c0/126b2fc0-fa0f-11eb-af03-d5dec927966a/file-1ks6fz6wu.jpeg"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-18T03:28:08.228673+05:30
019d5409-ba57-772d-a34c-328c8c7a4632,b19985a3-250e-42fb-9ecd-cf26e4da195b,"{""text"": ""A uniform electric field, $\\vec{E} = -400\\sqrt{3} \\hat{j} \\text{ NC}^{-1}$ is applied in a region. A charged particle of mass $m$ carrying positive charge $q$ is projected in this region with an initial speed of $2\\sqrt{10} \\times 10^6 \\text{ ms}^{-1}$. This particle is aimed to hit a target $T$, which is $5 \\text{ m}$ away from its entry point into the field as shown schematically in the figure. Take $\\frac{q}{m} = 10^{10} \\text{ Ckg}^{-1}$. Then:"", ""image_url"": ""https://lh3.googleusercontent.com/d/1P4a1QmKk37wPehA-Ig8PqQnmg9uPp_A4=w1200""}","{""A"": {""text"": ""the particle will hit $T$ if projected at an angle $45^\\circ$ from the horizontal"", ""image_url"": """"}, ""B"": {""text"": ""the particle will hit $T$ if projected either at an angle $30^\\circ$ or $60^\\circ$ from the horizontal"", ""image_url"": """"}, ""C"": {""text"": ""time taken by the particle to hit $T$ could be $\\sqrt{\\frac{5}{6}} \\mu\\text{s}$ as well as $\\sqrt{\\frac{5}{2}} \\mu\\text{s}$"", ""image_url"": """"}, ""D"": {""text"": ""time taken by the particle to hit $T$ is $\\sqrt{\\frac{5}{3}} \\mu\\text{s}$"", ""image_url"": """"}}","B, C",PYQ,2020,ECF,ECF-Electromagnetism,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": ""https://app-content.cdn.examgoal.net/fly/@width/image/1l71eqn0o/2bdc0ca3-130a-459f-bf90-91889254b6be/8ee2e170-2041-11ed-9b51-3bcb6071cf1a/file-1l71eqn0p.png?format=png"", ""legacy_solution"": ""https://imagex.cdn.examgoal.net/1ks6fslqb/b7984daa-d80e-4893-ab18-e46f4d4601fb/5b33ce20-fa0e-11eb-b320-cf8b1e7f97f3/file-1ks6fslqc.jpeg"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-18T03:28:08.917427+05:30
019d5409-bc55-7276-b178-c6e2fa123416,68ea3487-df97-4020-8457-96cebab04ae0,"{""text"": ""Consider a 70% efficient hydrogen-oxygen fuel cell working under standard conditions at 1 bar and 298 K. Its cell reaction is:\n$$\\text{H}_2(\\text{g}) + \\frac{1}{2}\\text{O}_2(\\text{g}) \\longrightarrow \\text{H}_2\\text{O}(\\ell)$$\nThe work derived from the cell on the consumption of $1.0 \\times 10^{-3} \\text{ mol of H}_2(\\text{g})$ is used to compress $1.00 \\text{ mol}$ of a monoatomic ideal gas in a thermally insulated container. What is the change in the temperature (in K) of the ideal gas?\nThe standard reduction potentials for the two half-cells are given below:\n$$\\text{O}_2(\\text{g}) + 4\\text{H}^{+}(\\text{aq}) + 4e^- \\longrightarrow 2\\text{H}_2\\text{O}(\\ell), \\quad E^0 = 1.23 \\text{ V}$$\n$$\\text{2H}^{+}(\\text{aq}) + 2e^- \\longrightarrow \\text{H}_2(\\text{g}), \\quad E^0 = 0.00 \\text{ V}$$\nUse $F = 96500 \\text{ C mol}^{-1}, R = 8.314 \\text{ J mol}^{-1}\\text{K}^{-1}$."", ""image_url"": """"}","{""A"": {""text"": ""13.32"", ""image_url"": """"}, ""B"": {""text"": ""11.12"", ""image_url"": """"}, ""C"": {""text"": ""15.54"", ""image_url"": """"}, ""D"": {""text"": ""10.05"", ""image_url"": """"}}",13.32,PYQ,2020,ELC,ELC-Electrochemistry,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div3"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T03:40:04.661222+05:30
019d5409-bcae-7a08-bd91-bad299b24000,e96c38c9-9f6b-4073-be9f-d4090294c3d9,"{""text"": ""The filament of a light bulb has surface area $64 \\text{ mm}^2$. The filament can be considered as a black body at temperature $2500 \\text{ K}$ emitting radiation like a point source when viewed from far. At night the light bulb is observed from a distance of $100 \\text{ m}$. Assume the pupil of the eyes of the observer to be circular with radius $3 \\text{ mm}$. Then\n(Take Stefan-Boltzmann constant $\\sigma = 5.67 \\times 10^{-8} \\text{ Wm}^{-2}\\text{K}^{-4}$, Wien's displacement constant $b = 2.90 \\times 10^{-3} \\text{ m-K}$, Planck's constant $h = 6.63 \\times 10^{-34} \\text{ Js}$, speed of light in vacuum $c = 3.00 \\times 10^8 \\text{ ms}^{-1}$)"", ""image_url"": """"}","{""A"": {""text"": ""Power radiated by the filament is in the range $642 \\text{ W}$ to $645 \\text{ W}$"", ""image_url"": """"}, ""B"": {""text"": ""Radiated power entering into one eye of the observer is in the range $3.15 \\times 10^{-8} \\text{ W}$ to $3.25 \\times 10^{-8} \\text{ W}$"", ""image_url"": """"}, ""C"": {""text"": ""The wavelength corresponding to the maximum intensity of light is $1160 \\text{ nm}$"", ""image_url"": """"}, ""D"": {""text"": ""Taking the average wavelength of emitted radiation to be $1740 \\text{ nm}$, the total number of photons entering per second into one eye of the observer is in the range $2.75 \\times 10^{11}$ to $2.85 \\times 10^{11}$"", ""image_url"": """"}}","B, C, D",PYQ,2020,THD,THD-Thermal_Hydraulics,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T03:28:05.601078+05:30
019d5409-ba28-7149-8dbf-790ef04690fa,647e7d29-1fed-4f85-9d4c-d2c65880fa2a,"{""text"": ""In the reaction scheme shown below Q, R and S are the major products. The correct structure of"", ""image_url"": ""https://lh3.googleusercontent.com/d/1n_9F2lsfZARaXn0a0BR7w6XpIWfrDQpg=w1200""}","{""A"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1rUEPnmyb_pEHQkWqOgUeq31aP8A9Vw1q=w1200""}, ""B"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1UxAMgYckHJBphgMNdLdLFzbEm_n9ThUO=w1200""}, ""C"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1M9J7M2LiQOpur3ha-8ImLyhsSQ_D1GRL=w1200""}, ""D"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1eqq_hk7bNO8SMRLzcd1JKfLDybw5c25V=w1200""}}","B,D",PYQ,2020,AKC,AKC-Organic_Chemistry,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": ""https://imagex.cdn.examgoal.net/1ks4zctnu/3f1d0465-0d3a-4111-905e-702d4c209fa1/49aae8a0-f941-11eb-a8dc-cdc59b2ba65f/file-1ks4zctnv.png"", ""legacy_b"": ""https://imagex.cdn.examgoal.net/1ks4zdnco/e780f61f-6259-4df2-a708-66e22f14ec57/609a2f80-f941-11eb-a8dc-cdc59b2ba65f/file-1ks4zdncp.png"", ""legacy_c"": ""https://imagex.cdn.examgoal.net/1ks4ze8ez/32225503-e0fd-4d59-8b70-d8694d2622e6/70dfaeb0-f941-11eb-a8dc-cdc59b2ba65f/file-1ks4ze8f0.png"", ""legacy_d"": ""https://imagex.cdn.examgoal.net/1ks4zevyc/ef44b4b1-2c2c-4e4e-9aa6-04b09a72a8d9/830e6040-f941-11eb-a8dc-cdc59b2ba65f/file-1ks4zevyd.png"", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": ""https://imagex.cdn.examgoal.net/1ks4zc3l4/fa486749-a174-432d-a5a6-d8b6466e1217/35865a80-f941-11eb-a8dc-cdc59b2ba65f/file-1ks4zc3l5.png"", ""legacy_solution"": ""https://imagex.cdn.examgoal.net/1ks50kysx/1d434446-6576-4ef3-8d51-965b0032fb4b/153dca10-f946-11eb-b4d0-39c3fc57eb98/file-1ks50kysy.png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-18T03:46:01.229338+05:30
019d5409-ba33-700e-8c47-bbf4fb306d10,e7374340-d5a7-4144-983a-88d275146fad,"{""text"": ""Let the functions $f : \\mathbb{R} \\to \\mathbb{R}$ and $g : \\mathbb{R} \\to \\mathbb{R}$ be defined by\n$$f(x) = e^{x - 1} - e^{-|x - 1|}$$\nand\n$$g(x) = \\frac{1}{2}(e^{x - 1} + e^{1 - x}).$$\nThe area of the region in the first quadrant bounded by the curves $y = f(x)$, $y = g(x)$ and $x = 0$ is"", ""image_url"": null}","{""A"": {""text"": ""$(2 - \\sqrt{3}) + \\frac{1}{2}(e - e^{-1})$"", ""image_url"": """"}, ""B"": {""text"": ""$(2 + \\sqrt{3}) + \\frac{1}{2}(e - e^{-1})$"", ""image_url"": """"}, ""C"": {""text"": ""$(2 - \\sqrt{3}) + \\frac{1}{2}(e + e^{-1})$"", ""image_url"": """"}, ""D"": {""text"": ""$(2 + \\sqrt{3}) + \\frac{1}{2}(e + e^{-1})$"", ""image_url"": """"}}",A,PYQ,2020,AOI,AOI2-Calculus_of_Functions,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": """", ""legacy_solution"": ""https://imagex.cdn.examgoal.net/1ks7jxoth/1854e26f-d2b9-471d-8ef3-c88b1a42abc2/55ccaa40-faab-11eb-991e-5b523d227c1f/file-1ks7jxoti.jpeg"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-18T03:48:11.020239+05:30
019d5409-bcb1-7f44-a73a-5ee40c4dc8bd,73fc7871-f03e-4af1-aca4-8d7e76376922,"{""text"": ""An open-ended U-tube of uniform cross-sectional area contains water (density $10^3\\text{ kg m}^{-3}$). Initially the water level stands at $0.29\\text{ m}$ from the bottom in each arm. Kerosene oil (a water-immiscible liquid) of density $800\\text{ kg m}^{-3}$ is added to the left arm until its length is $0.1\\text{ m}$, as shown in the schematic figure below. The ratio $\\left(\\frac{h_1}{h_2}\\right)$ of the heights of the liquid in the two arms is"", ""image_url"": ""https://lh3.googleusercontent.com/d/1e2sNdAPYjSe5U5gE2PzzsHguWAyNpF68=w1200""}","{""A"": {""text"": ""$\\frac{15}{14}$"", ""image_url"": """"}, ""B"": {""text"": ""$\\frac{35}{33}$"", ""image_url"": """"}, ""C"": {""text"": ""$\\frac{7}{6}$"", ""image_url"": """"}, ""D"": {""text"": ""$\\frac{5}{4}$"", ""image_url"": """"}}",B,PYQ,2020,TPM,TPM-Thermodynamics_2,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": """", ""legacy_solution"": """", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T03:25:45.092908+05:30
019d5409-ba28-7689-9ea3-7e95eece84f1,90cc5b34-8d33-4acf-9cbd-dc9bde34758b,"{""text"": ""In the following reaction, compound $\\mathbf{Q}$ is obtained from compound $\\mathbf{P}$ via an ionic intermediate. Compound $\\mathbf{P}$ is methyl 2,4,6-triphenylbenzoate. What is the degree of unsaturation of $\\mathbf{Q}$?"", ""image_url"": ""https://lh3.googleusercontent.com/d/12YPNB9_IS5qzHkvuRlQvTi34AbXCc_H3=w1200""}","{""A"": {""text"": """", ""image_url"": """"}, ""B"": {""text"": """", ""image_url"": """"}, ""C"": {""text"": """", ""image_url"": """"}, ""D"": {""text"": """", ""image_url"": """"}}",18,PYQ,2020,AKC,AKC-Organic_Chemistry_3,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div3"", ""legacy_question"": ""https://imagex.cdn.examgoal.net/1ks4yucww/4631c567-a9b1-431c-825c-5e170c443b1d/482a4e00-f93f-11eb-9779-e12803bb4ff4/file-1ks4yucwx.png"", ""legacy_solution"": ""https://imagex.cdn.examgoal.net/1ks4z7006/398b8388-3827-4585-bb39-2793077d89ac/a7b65660-f940-11eb-9779-e12803bb4ff4/file-1ks4z7007.png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-18T03:47:03.229317+05:30
019d5409-bc71-7e3a-b457-f12a75e77425,37fb35e5-40bb-476b-a315-de12a08c7e5d,"{""text"": ""Which of the following structures has the IUPAC name 3-ethynyl-2-hydroxy-4-methylhex-3-en-5-ynoic acid?"", ""image_url"": """"}","{""A"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1wT7GdtfJSRuUhiyaduR-Azbai3-wmsh3=w1200""}, ""B"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1TzyfWK2uPwexlVfguRtO81cbzI7Bh8Jd=w1200""}, ""C"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1lv2xXvDlHteTmvRqoRqQNbgkjcniihPP=w1200""}, ""D"": {""text"": """", ""image_url"": ""https://lh3.googleusercontent.com/d/1GfUO6SfkAulEgjAqHAC741SQMZTWoUxy=w1200""}}",D,PYQ,2020,OCP,OCP-Nomenclature,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": ""https://imagex.cdn.examgoal.net/1ks4yjnel/adc94e26-3caa-430c-b29c-b2d72969c2a3/1e5e57c0-f93e-11eb-9779-e12803bb4ff4/file-1ks4yjnem.png"", ""legacy_b"": ""https://imagex.cdn.examgoal.net/1ks4ykox2/9eef82ed-c272-49db-b362-db8930329f48/3b58dc60-f93e-11eb-a8dc-cdc59b2ba65f/file-1ks4ykox3.png"", ""legacy_c"": ""https://imagex.cdn.examgoal.net/1ks4yl9z7/bbe0c5c6-06ef-4e78-bec8-526a21f5d0fd/4b9d7130-f93e-11eb-a8dc-cdc59b2ba65f/file-1ks4yl9z8.png"", ""legacy_d"": ""https://imagex.cdn.examgoal.net/1ks4ylqxm/a58a9d91-725d-4ccd-9891-a8d31d9a62eb/58b68fa0-f93e-11eb-a8dc-cdc59b2ba65f/file-1ks4ylqxn.png"", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": """", ""legacy_solution"": ""https://imagex.cdn.examgoal.net/1ks4ymj4v/b2300275-cd1c-43e3-8821-6a36d8e72ceb/6e7fa600-f93e-11eb-a8dc-cdc59b2ba65f/file-1ks4ymj4w.png"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T03:39:58.798238+05:30
019d5409-bc78-7ac6-a97d-2c82a78bc53e,d9b63b55-4f08-45c2-92d3-697460c1cfe8,"{""text"": ""With respect to hypochlorite, chlorate and perchlorate ions, choose the correct statement(s)."", ""image_url"": """"}","{""A"": {""text"": ""The hypochlorite ion is the strongest conjugate base."", ""image_url"": """"}, ""B"": {""text"": ""The molecular shape of only chlorate ion is influenced by the lone pair of electrons of Cl."", ""image_url"": """"}, ""C"": {""text"": ""The hypochlorite and chlorate ions disproportionate to give rise to identical set of ions."", ""image_url"": """"}, ""D"": {""text"": ""The hypochlorite ion oxidises the sulphite ion."", ""image_url"": """"}}","A, B, D",PYQ,2020,PBE,PBE-Inorganic_Chemistry_3,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div8"", ""legacy_question"": """", ""legacy_solution"": ""https://imagex.cdn.examgoal.net/1ks6ccyh1/2ef91442-bcda-4678-acb3-55ab6c30a8d6/ecb68260-fa00-11eb-add9-ff63b890ed3c/file-1ks6ccyh2.jpeg"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:17.646035+05:30,2026-04-18T03:46:44.467677+05:30
019d5409-ba2e-7b11-81a4-f22f727b9bb7,b6870b58-0146-420a-8449-c025b038e444,"{""text"": ""Consider the rectangles lying in the region\n$$\\left\\{ (x,y) \\in \\mathbb{R} \\times \\mathbb{R} : 0 \\le x \\le \\frac{\\pi}{2}, 0 \\le y \\le 2\\sin(2x) \\right\\}$$\nand having one side on the X-axis. The area of the rectangle which has the maximum perimeter among all such rectangles, is"", ""image_url"": """"}","{""A"": {""text"": ""$\\frac{3\\pi}{2}$"", ""image_url"": """"}, ""B"": {""text"": ""$\\pi$"", ""image_url"": """"}, ""C"": {""text"": ""$\\frac{\\pi}{2\\sqrt{3}}$"", ""image_url"": """"}, ""D"": {""text"": ""$\\frac{\\pi\\sqrt{3}}{2}$"", ""image_url"": """"}}",C,PYQ,2020,AOD,AOD-Optimization_Problems,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_1""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}","[""0f77550e-be2d-48cd-92bf-cdb486640eb8"", ""6e25a75b-0959-47ff-a803-d024c9449404"", ""8ad9ed31-bbf9-4767-80bf-0db36de972d5"", ""d68f4c86-ef82-484b-ad6d-7182fec1249d"", ""4c73b94a-a791-4e72-97b7-d1036b242f67""]",pending,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div1"", ""legacy_question"": """", ""legacy_solution"": ""https://imagex.cdn.examgoal.net/1ks8oggiy/70d297d7-3892-4097-a057-c8f9f77e0c6d/ccef20a0-fb49-11eb-9a73-79dd636fc68a/file-1ks8oggiz.jpeg"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-18T03:47:50.249013+05:30
019d5409-ba37-7681-9a8a-583ea852ac41,cd129753-8339-4bf0-901c-9b7fdb578850,"{""text"": ""An organic compound ($C_{8}H_{10}O_{2}$) rotates plane-polarised light. It produces pink color with neutral $FeCl_{3}$ solution. What is the total number of all the possible isomers for this compound?"", ""image_url"": """"}","{""A"": {""text"": ""2"", ""image_url"": """"}, ""B"": {""text"": ""4"", ""image_url"": """"}, ""C"": {""text"": ""6"", ""image_url"": """"}, ""D"": {""text"": ""8"", ""image_url"": """"}}",6,PYQ,2020,APE,APE-Inorganic_Chemistry,"{""difficulty"": """", ""extra_param"": """", ""additional_param"": ""2020_2""}","{""calc"": false, ""scary"": false, ""multi_concept"": false}","{""freq"": 0}",,review,"{""legacy_a"": """", ""legacy_b"": """", ""legacy_c"": """", ""legacy_d"": """", ""extra_info"": """", ""topic_tags"": null, ""parent_exam"": null, ""legacy_table"": ""jee_questions"", ""question_type"": ""div2"", ""legacy_question"": """", ""legacy_solution"": ""https://imagex.cdn.examgoal.net/1kscbkp24/f4741080-0063-4246-8398-03dbc6d28d4b/8eae58d0-fd4a-11eb-9c9f-cb40e30fb586/file-1kscbkp25.jpeg"", ""importance_level"": ""core"", ""related_concepts"": null, ""jee_mains_relevance"": null, ""verification_level_2"": ""pending""}",2026-04-03T21:20:16.921550+05:30,2026-04-18T05:13:48.494568+05:30
